Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,226.59294748306274,35.10783767700195,0.81315,0.0027499999999999747
12,204.70723378658295,4.643011689186096,0.8233999999999999,0.00040000000000001146
14,186.62010788917542,9.230752229690552,0.8281,0.0
16,211.72589421272278,13.336835145950317,0.83165,0.0011499999999999844
18,205.85939991474152,33.05235421657562,0.83545,0.0026499999999999857
