Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
1,203.9403532743454,48.033295035362244,0.5296000000000001,0.020600000000000007
3,548.695805311203,69.4045820236206,0.73085,0.0007500000000000284
5,633.7158992290497,34.50514101982117,0.7822,0.0047000000000000375
7,514.2866162061691,97.42290699481964,0.7935,0.006000000000000005
9,568.5048689842224,135.52498078346252,0.80525,0.0009500000000000064
