Dimension,dae1l Time,dae1l Standard Deviation,qda Accuracy,qda Standard Deviation
10,86.18719613552094,4.97010338306427,0.80115,0.0021499999999999853
12,103.08643984794617,5.1310577392578125,0.8145,0.00039999999999995595
14,94.86240470409393,11.23816192150116,0.8181499999999999,0.000250000000000028
16,123.7215027809143,2.227768659591675,0.8242,0.0013000000000000234
18,106.33358347415924,17.052849173545837,0.8309,0.002599999999999991
