Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
1,93.02259969711304,14.618407964706421,0.49005,0.005649999999999988
3,132.40693080425262,34.27319419384003,0.72615,0.0011499999999999844
5,100.923699259758,8.94605267047882,0.76865,0.00764999999999999
7,126.67602908611298,7.083728194236755,0.79155,0.003249999999999975
9,117.28127467632294,9.336522221565247,0.7959499999999999,0.0018499999999999628
