Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,696.7636286020279,144.77524149417877,0.8155,0.0017000000000000348
12,664.759002327919,112.20690762996674,0.8210500000000001,0.0006499999999999839
14,632.3823897838593,57.49979305267334,0.8268,0.0014000000000000123
16,536.9442697763443,58.46077740192413,0.82995,0.0025499999999999967
18,781.0377963781357,77.23538434505463,0.8336,9.999999999998899e-05
