Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,307.29532289505005,31.94697117805481,0.8109500000000001,0.0011500000000000399
12,354.3032441139221,26.621825456619263,0.8202499999999999,0.0035499999999999976
14,324.4705320596695,84.80580079555511,0.82195,0.0019500000000000073
16,377.9452431201935,62.369422912597656,0.82935,0.00035000000000001696
18,264.77179658412933,1.300885796546936,0.8294999999999999,0.0014000000000000123
