Dimension,dae2l Time,dae2l Standard Deviation,qda Accuracy,qda Standard Deviation
1,165.34721434116364,55.532559752464294,0.48550000000000004,0.03240000000000001
3,154.70494163036346,21.428986191749573,0.7316499999999999,0.00045000000000000595
5,161.54653692245483,9.733251333236694,0.7675000000000001,0.005300000000000027
7,140.0317484140396,1.4110523462295532,0.79165,0.004049999999999998
9,153.86215567588806,11.184718132019043,0.80785,0.0020499999999999963
