Dimension,dae2l Time,dae2l Standard Deviation,qda Accuracy,qda Standard Deviation
10,113.38329815864563,3.7862207889556885,0.7011499999999999,0.0043500000000000205
12,116.26594281196594,6.875723123550415,0.718,0.006300000000000028
14,116.32536280155182,1.2574323415756226,0.7253000000000001,0.0005999999999999894
16,105.60157573223114,10.35750424861908,0.7308,0.007000000000000006
18,111.6363285779953,2.251888155937195,0.73645,0.0044500000000000095
