Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,126.75122272968292,12.987346529960632,0.80585,0.000749999999999973
12,140.37198221683502,1.5043836832046509,0.8180499999999999,0.0005499999999999949
14,129.54108357429504,5.23233962059021,0.82375,0.00024999999999997247
16,126.02498364448547,8.280922889709473,0.82605,0.0018499999999999628
18,111.83638870716095,2.5084229707717896,0.8302,0.00040000000000001146
