Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,69.31132662296295,7.128219962120056,0.81485,0.00014999999999998348
12,81.09485077857971,20.667016744613647,0.8174,0.0021999999999999797
14,78.38391041755676,7.7161946296691895,0.82485,0.0022499999999999742
16,70.69863033294678,3.4139809608459473,0.8281000000000001,0.0017999999999999683
18,84.39280605316162,11.167094945907593,0.83135,0.00045000000000000595
