Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,63.71138513088226,2.077034592628479,0.7955000000000001,0.0015999999999999903
12,54.24191451072693,10.134061813354492,0.80715,0.000749999999999973
14,61.26081967353821,1.8820607662200928,0.81425,0.003249999999999975
16,64.53172314167023,1.2052193880081177,0.8208,0.0024000000000000132
18,63.42867577075958,1.1271756887435913,0.8282499999999999,0.0022500000000000298
