Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,135.7466335296631,3.1418442726135254,0.8065,0.0008000000000000229
12,111.59742712974548,2.803662061691284,0.81015,0.005950000000000011
14,119.21932339668274,16.622194051742554,0.8162,0.0015000000000000013
16,101.11163139343262,12.147547006607056,0.8212999999999999,0.0016999999999999793
18,128.74603712558746,5.371357560157776,0.8247,0.0017000000000000348
