Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
1,191.71552908420563,58.87024509906769,0.50005,0.0018500000000000183
3,304.029013633728,6.925796270370483,0.71305,0.01805000000000001
5,229.8612780570984,44.50851821899414,0.7778,0.003699999999999981
7,182.8669501543045,11.157634854316711,0.7918000000000001,0.005200000000000038
9,163.77392578125,17.959743976593018,0.8053,0.0011999999999999789
