Dimension,dae Time,dae Standard Deviation,qda Accuracy,qda Standard Deviation
10,264.5429013967514,50.0844269990921,0.80775,0.003950000000000009
12,248.44396483898163,42.469029784202576,0.81125,0.00045000000000000595
14,199.00738406181335,4.045903921127319,0.8222,0.0017999999999999683
16,236.10763120651245,13.222858428955078,0.8250500000000001,0.0005499999999999949
18,249.03189635276794,87.15759658813477,0.82545,0.003349999999999964
